,text,label
35,"반쪽짜리 8조각(4포기)랑 작은 조각 1개 들어있네요.사진과 같이 6조각 1통, 나머지 다른 통에 넣었는데김장절임배추 10키로와 양을 비교하면 한 포기 정도 적거나 비슷한 것 같아요.제조일자가 어제이고 모든 재료 국산이라 믿고 먹습니다.김치 담기 힘들 때마다 여러 업체의 김치를 사먹어봤는데 종가집김치가 제일 맛있었어요. 설탕을 거의 안쓰는 집이라 단맛만 약간 덜하면 더 좋겠고배추김치도 그렇지만 총각김치도 참 맛있어요.배송 빨라요.",Positive
36,"10KG 김치라서 락앤락은 5.5KG 2개여야 들어가네요.부피와 부게가 비슷하네요...찬밥에 김치 ㅡㅡ 고기보다 맛 나네요...식당김치 절대 안 먹음...(중국산)중국산, 인터넷 국산 김치, 다 먹어 보니... *** 비싸도 김치는 종갓집 김치임.*** CJ 는 너무 비쌈, 이마트 김치도 가성비 좋음.. 맛있음종가집이 최고임.1. 맛. 소금절임2. 신선 재료3. 믿을수 있음비싸도 적게 맛나게 먹는게 최고인듯함..",Positive
37,김치가 적당히 익어 아주 딱 맛이 들어 요즘같이 더운 여름에 반찬걱정 없이 맛있게 밥을 먹는답니다.김치를 썰어 밥에 넣고 넉넉한 국물도 넣고 참기름 둘러 쓱쓱비벼 먹어도 밥 한그릇 뚝딱.소면을 삶아 김치를 가늘게 채 썰어 넣고 김치국물넣고 설탕 넣고 참기름 넣어 쓱쓱비벼 먹으면 참 맛있지요.종가집 김치는 너무 무겁지 않아 여름에 먹기에 너무 좋아요.벌써 4번째 주문합니다. 덕분에 열돔으로 36도 까지 오르는 이 무더위에 밥 잘 먹고 있답니다.화이팅!!!,Positive
38,"상품평남기는거 귀찮아서 안하는데 안할수가 없었어요.종가집김치가 맛있는줄은 알았지만 이정도로 맛있을줄은 몰랐네요. 아이들이 다른 김치는 조미료맛이 너무나서 싫어했는데 종가집김치를 먹더니 감탄이네요.저는 솔직히 조미료 맛이겠거니 했는데 애들입맛은 완전 다르다고.. 밥한공기씩 더 먹고 있어요. 파김치는 완전~~김치, 파김치 싫어하는 아들이 있는데 맛있다고 난리입니다.다른김치 못 먹을거 같아요.얼른 먹고 재구매 해야겠어요.^^",Positive
39,"갓담은 김치로 보내주셔서 맛있게 잘 먹고 있습니다.짜게 먹는걸 싫어하는데 밥이랑 먹기 딱 간이 좋아요.지금은 아삭한 맛으로 먹고 있고,좀 더 익으면 김치볶음이나 김치찌개도 해 먹으려고 하는데, 찌개를 하기에는 간이 좀 약하다 싶어요.그대로 먹는 게 제일 나은 맛입니다.주문한건 전라도김친데 기존 종가집김치랑 크게 맛 차이가 나는지는 전 잘모르겠고, 갓지은 밥에 김, 계란후라이, 김치 딱 이렇게 먹으니 맛있어요.라면에도 잘 먹고 있습니다.",Positive
40,7일오전에주문 주문할때 13일배송하길래주문했는데 9일오전에배송문자가~오후3시반에 왔음 열어보니 김치봉은 터질것같고 아이스팩은 녹아 물로되어있음닮근날이 6일이던데 4일이지난 9일에 배송이 되면 어떻하죠? 하루만 지나도 익어버리는데~집에먹던 김치보다 더시고 넘 익었으니 어떻하면 좋데요종가집김치 계속 먹고 있는 사람입니다그날 닮아 배송하지않나요 가족도 둘밖에 없는데~~^매번 주문하면 닮근날 배송되어 더음날 도착 여지껏 잘 먹었는데~~^^반품 하고싶네요,Negative
41,가격이 저렴해서 일반 종가집에서 살려고 했는데 다시 생각해보니 가격이 조금 비싸도 이왕이면 공식종가집 판매처에서구입하는게 나을 것 같아서 공식판매처에서 구매를 했습니다.너무나 마음에 듭니다.양념도 푸짐하게 묻어 있어서 너무 맛있어 보여서 오자마자 시식을 했는데 너무나 맛이 있습니다. 제가 입이 좀 까다로워서 왠만하면 맛있다고 하지 않는데 너무나 맛있습니다.재구매 해야 할 것 같아요,Positive
42,"가격, 배송, 맛 모두 만족합니다. 양념이 진하지 않고 배추가 아삭아삭하고 달고 무채와 함께 씹히는 식감이 예술입니다. 맛있게 잘 먹고 다 먹으면 또 주문할 것 같네요^^가격, 배송, 맛 모두 만족합니다. 양념이 진하지 않고 배추가 아삭아삭하고 달고 무채와 함께 씹히는 식감이 예술입니다. 맛있게 잘 먹고 다 먹으면 또 주문할 것 같네요^^",Positive
43,여지껏 종가집 김치 시킨중에 최악이네요 김치 담겨져온 스티로폼 박스는 다 깨져서 태이프로 칭칭 감겨있고 김치를 개봉했더니 쪼가리 김치에 포기는 허술하고 김치속은 허연것이 속도채우지 않고 절인김치를 대충 겉에만 양념 무쳐서 보낸것이 너무하네요 차라리 절인배추를 그냥 보내시지 눈가리고 아웅하는것도 아니고 이런김치를 아니 이런배추를 가격은 이리도 비싸게 받고 파시는지 양심이 있는건가요?,Negative
44,"기본 10자 이상 작성시 100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가 회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요.종가집 김치 항상 구매해서 잘 먹고 있습니다.짜지 않고 아삭해서 맛있어요.다음에 또 재구매할게요~~",Negative
45,김치는 늘 종가집김치만 주문해서 먹어요. 익기 전엔젓갈 냄새가 살짝 나는데 익으면 전혀 안나요. 젓갈 김치를 좋아하지 않는 남편 입맛에 딱입니다.가격도 비싸지않고 이번엔 할인쿠폰도 있어서 더 좋았어요. 항상 주문하면 담그시는 듯 하여 그것도 마음에 드네요. 아이스팩도 친환경으로 물 넣은 걸 보내주셨네요 배송도 오래 걸 리지 않았어요.강추 강추 강추입니다,Positive
46,배송은 3일만에 왓으니 빨리온거 같구요 포장상태 좋앗어요 유통기한? 관리하기 나름일거 같구요 맛은 음 거의 10년째 종가집 김치만 먹는데요 이번은 김치가 살짝 짭더라구요 냄새부터가 짠내가 확;;;익으면 어떻게 될지는 모르겠어요 ㅠ 더더 짜지면 절대 안되는데 ㅠ 입맛이 다를수도 있겠지만 10년동안 먹어본 사람으로선 살짝 짯어요;;;담에 또 주문하게 되면 요청사항에 글 남길께요 짜게 하지 말아 달라구 ㅠ,Positive
47,지금 갓 만든 김치같습니다. 강한 양념을 싫어하는 제 입맛에 마늘과 양파 양념이 많이 들어가지 않아서 익지 않은채 먹기에 너무 맛있습니다. 적당히 들어간 액젓이 감칠맛을 더합니다. 익으면 정말 맛있는 김치가 될 것 같아요. 역시 종가집김치는 진리입니다. 강한 양념의 전라도식 김치만 판매하지 않았으면 합니다. 모든 사람이 다 똑같은 입맛은 아닙니다.,Positive
48,포장상태 최악입니다스트로폼 속 비닐봉투 두개가 다 옆구리가 터져서 아까운 김치국물이 저렇게 스트로폼바닥에 다 흘러버렸어요스트로폼 개봉하는순간 김치냄새가 심하게 났어요아마도 스트로폼 박스에 넣기전 어디에 긁혀서 이미 터졌던듯 합니다이러면 안되지요 11번가 실망입니다국물이 다없어져 이번 김치 어찌 먹을까 모르겠네요반품하려다 김치가 다떨어져 할 수없이 걍 먹습니다이런일 다시는 있어서는 안되겠지요?,Negative
49,"후기에 보면 다들 맛잇고 괜찮다고 나오는데, 저희집에 온것은 좀 이상해요. 색깔도 배추 끝부분 외에는 거의 흰색이고, 양념이 덜되서 거의 맹탕입니다. 맨 윗부분이라 그러려니 하다가 전부 똑 같아요. 고춧가루도 덜 들어가고 양념 몇가지가 빠진 느낌. 덜 맵고 덜 짠 정도가 아니고요 그냥 김장할때 소금물 저린 배추를 양념장에 조금 찍어먹는 느낌입니다. 아마 그날 공정에서 빠진부분이 있을듯요~",Positive
50,스티로폼이 주먹보다 더크게 파손되었는데 택배사 잘못인지..어쩐건지 비닐로 막아서 테이프를 많이도 붙여서 배송받았어요.물이 흥건한데 고추가루로 보이는 몇개가 둥둥 찝찝하긴했지만 비닐이 구멍난건 아닌듯 싶어서 그냥 오픈했어요.문제는 재활용 해야해서 테이프 제거하는데만20분 넘게 걸리고 주변에 온통 스티로폼알갱이가 ㅜㅜ 짜증나서 눈물까지 났습니다.택배사 주의 라던가..포장을 신중히 해주셨음 합니다.,Negative
51,매번 종가집 김치 주문해요. 매운것 못먹는 여섯살 아이도 좋아하는 김치입니다. 어제 저녁에 온것을 아침에 김치통에 옮겨담고 있는데 맛있어 보이는지 좀 매워하는데도 몇번을 달라고 하며 곧잘 먹네요ㅋㅋ 자극적이지 않고 맛있어요! 익어도 안익어도 맛있답니다~딤채 큰통에 그리고 작은통에 하나씩 널널하게 여유있게 담겨지네요. 꽉 눌러담으면 큰 것 하나에도 담겨질거 같긴한데 익으면 넘칠거 같아서 이렇게 나눠 담아요.,Positive
52,요즘 중국산김치 논란이며 국산김치도 유명하단 회사도 썩은배추로 파문이 있어서 요즘 김치사기 꺼려지더라구요..그래도 김치를 늘사먹다보니 안살수가없어서 샀는데 괜찮긴한데김치속이하얘요..짠김치싫어해서 간은 싱겁지 않은데 속이 너무 없이 하얀걸보고 속을 아낀것같아 좀그래요..속좀 팍팍 너주지..맛은 그냥저냥 먹을만해요.비싸게 편의점.마트에서 파는 오리지널 종가집김치랑은 차이있네요..저렴한맛에 먹을게요,Positive
53,역쉬 종가집김치 네요..계속 종가집 먹다가 다른 김치로 갈아탔었는데 아니다 싶어서 다시 종가집으로 귀환..맵지도 않고 짜지도 않고 간이 딱인..감칠맛도 좋고 익으면 또 상큼하게맛있고 찌개끓여도 좋고..종가집김치 최고!! 저는 당장 먹을 두어쪽은 생김치로 먹구요..나머지는 조금 익혀 김치고에 넣고 먹습니다.. 안익혀 바로 김치고에 넣으면 익었을때 맛이 별로더라구요,Positive
54,"23일주문했고 26일에 받았어요!식구가 적어서 김장안하고 김치는 종가집 행복이온만 먹어요.주문하고 바로 만들어 보내주셨네요!젓갈냄새 강하지않고,양념도 적당하고 맛있어요!요즘 김치값,무,배추값도 넘 많이올랐네요ㅠ저희는 익은김치만 먹기때문에 도착하자마자 베란다에놔뒀구요~요즘같이 겨울철엔 2~3일 베란다에 방치?해뒀다가 김냉에 넣으면 일주일만에맛있는김치로 익는답니다~",Positive
55,전라도 맛으로 구입김치통이 작아서 한통이 넘어요갓담은 김치라 배추에 양념이 베이지 않은상태라이틀 있다가 먹으니 간은 적당한데양념이 너무나 부족해서 그냥 절인 배추의 맛이더 강하게 나요 양념이 (고추가루 마늘 등) 부족해서 밍밍한맛이라제가 마늘이라도 더 추가하고이틀있다 먹으니 좀 덜하네요깊은맛은 없고 그냥 연한맛 어린이들이 좋아할듯요,Negative
56,계속 맛있어서 믿고 시켜 먹는 브랜드 종가집 행복이온입니다. 역시나 변함없이 맛있네요. 늘 맛있어요. 갓 담은 김치는 갓익은 맛데로 맛있고 숙성되면 숙성된채로 맛있고 . 늘 믿음이 팍팍 가는 맛입니다. 저녁 먹은후 찬밥에 김치 하나 뜯어 싸먹었는데 넘 맛있어요. 초1 울아들 찬밥에 김치 싸서 줬더니 또달라구~~~마법의 맛!,Positive
57,맨날 인터넷에서 국산김치를 주문해 먹는데 어떨 때는 맛있고 어떨 때는 몹쓸 품질의 김치가 와서 고민했었는데 종가집 김치는 다르네요. 신선합니다. 우선 조미료 냄새 없이 아삭하고 신산한 김치가 왔네요. 가격도 브랜드 김치 치고는 옛날보다는 많이 저렴해져서 앞으로도 부담 없이 먹을 수 있을 것 같습니다. 좀 더 익으면 어떻게 맛이 들지 궁금하네요. 사업 번창하세요.,Positive
58,김치제조 12일 12일 발송 13일 배송받음2팩 구입 파김치 5월8일제조.두팩 모두 배추가 많이 절여진 상태네요 한팩은 반이 초록잎가득 반은 작은포기들 ㅡㅡ이래서 대박 할인....다른 한팩은 큼직 괜찮은 상품. 큰배추3통.맛은 너무 좋아요 종가집은 역시.복불복은 아쉽지만 맛은 보장 추천합니다양념 다대기들로 키로수 안채워서 좋아요추천,Negative
59,비××먹다가 노세일이라 간만에 종가집 주문.1.배송:주문 다음날도착 2.포장:이중비닐 아이스팩 3개 녹지않고 신선하고 깔끔하게아이스박스포장3.가격:36.660 4.맛:염도와 양념 좋아요. 정말 맛있어요리뷰잘안쓰는1인에요.맛없으면 익혀서찌게하면되지 하고 주문했는데 날김치좋아하는 엄마입에도별점5점 신김치선호하는 저도별5점 망설이지말고 주문하셔도 될듯 해요 시식하느라 사진은깜빡^^,Positive
60,친정에서 가져다 먹다가 김치를 처음시켜봤어요~도착 전날 만들어진 신선한김치가 왔네요~배송물량이 많았는지 평소보다 택배가 늦게 도착해서 더워진 날씨에 도착이 늦어지면 다 익어버릴까봐 걱정했는제 다행히 잘도착 해서 안익은김치를 좋아하는 가족들이 맛있게 먹고있습니다~ 스티로폼이 좀깨져 있었지만 속에들어있던 얼음팩 3개가 다녹아서 왔지만 그래도 김치상태는 괜찮았어요~다음에 또 재구매할 생각이 있네요~,Positive
61,식구들이 젓갈이 들어간 전라도식 김치보다는 담백한 서울식 김치를 좋아해서 그냥 포기김치로 주문했어요. 국내산 재료만 쓰는 종가집 김치는 믿고 먹는데 역시 깔끔한 너무 맛있네요. 반 포기씩 총 4포기 반 정도로 양념도 과하지 않게 들어 있어요. 아침에 입맛 없을때도 누릉지탕에 김치만 있어도 한 그릇 뚝딱 먹게 돼요.,Positive
62,"우와...이렇게 맛있는김치는 정말로 오랜만입니다.세금 안낸다고 그냥 하는평이 아니고정말로 맛있습니다.돼지고기 주물럭을 구웠는데,거들떠볼 겨를없이 김치하고만밥한공기를 뚝딱했습니다.판매자분께 물어보고싶은게 있는데요.맛이 든걸로보면 어제 담근게 아니고최소 발송 하루전쯤에 담근것처럼맛이 기가막히게 잘 익었습니다.이제 막 점심을 마쳤는데 벌써저녁식사가 기다려집니다.월요일에 주문해서 화요일13시에 받음",Positive
63,매번 시켜먹는데 오늘은 날씨가 더웠던 탓인지 배송이 늦어져 밤에 도착해서 그런지 (아이스팩 얼음물이 다 녹아 기능을 못함) 비닐을 열었을때 익은냄새가 ㅠㅠㅠㅠ저희집은 갓담은 살아있는 배추김치를 좋아해서 마트에서 잘 안사먹고 바로 담궈주는 직배송으로 시킨건데….이번엔 엄청 실망이예요. 10키로인데… 첨부터 익은느낌이라 이거 언제 다먹고 새김치먹을수 있을까요? ㅠㅠㅠㅠ,Negative
64,"잘 받았습니다. 저렴하게 구입해 잘 먹고있어요 기본 10자 이상 작성시 100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가 회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요.",Positive
65,예전에 먹었을?는 맛있게 먹었던 제품이라 다시 구매해봤습니다. 그런데 왠걸 예전에 맛있게 먹었던 아삭한 맛은 1도 없더라고요익히면 좀 괜찮아질거같아서 푹 익혀서 먹어봤는데도 맛이 없습니다.안익었을? / 익는도중 / 맛있게 익었을때 / 푹 익었을때 전부 맛이 없는건 처음이네요배추 자체가 맛없어서 그렇다는 얘기가 있는거같던데 제발 재료 신경좀 썼으면 좋겠네요 부탁드립니다,Negative
66,"11절 때 정말 저렴하게 잘 구매 했어요~^^10월 11일 주문, 10월 12일 생산, 10월 13일 배송…정말 최고입니다~신선식품이다 보니 유통기한에 짧은데, 김치는 발효식품이니 상관 없죠~^^앞으로는 종가집 김치만 사먹어야겠어요~ ㅎㅎㅎ너무 갓 담궈서 살짝 익혀서 먹으려구요…!!아이스팩 아이스박스 해서 새는 거 없이 잘 배송 되었습니다~^^",Positive
67,다른김치만 사먹다가 친구가 종가집 전라도김치 맛있대서 구매해봤어요~배송빠르고 상타 좋구요~개봉하자마자 많이들 말씀하시는 젓갈냄새가 나긴 하지만 먹을땐 그리 안나고 짜지않고 맛있어요~양도 많아요~다른제품은 국물이 많이 오는데 그렇지도 않고 적당해요~2통에 나눠담고 한통은 익혀서 찌개먹을려고 해요~저렴하게 잘 구매했네요,Positive
68,"약간 쉬어서 보낙왔지만？일부는 새거로 바꾸어주었어요 기본 10자 이상 작성시 100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요.",Negative
69,특가로 좋은 가격에 구매했어요..종가집 김치 맛있잖아요.7쪽 반 정도의 양이었구요 4포기까진 안되겠네요.배추는 큰 배추라 양은 맞는거 같아요.짜지 않은데 배추는 잘 절어졌구요.어떤 김치는 배추가 덜 절어져 밭으로 날아갈것 같던데 바로 먹기엔 잘 절어져서 맛있게 먹을것 같아요.젓갈 냄새 마니 안나구요 익으면 시원하게 먹을것 같아요,Positive
70,좋은점 솔직히 많이 있습니다. 배추가 아삭아삭 아주 신선하고 상큼하면서 양념이 깊은 풍미가 있어서 고급집니다. 처음엔 고급 샐러드의 맛도 즐길수 있습니다. 편리함 때문에 김치를 많이 주문하는 경향이 있는데 본 김치는 퀄리티 부분에서 흉내낼 수 없는 최고의 김치라고 생각합니다. 지인들에게 선물하고 싶은 마음이 드는 김치입니다. 강력 추천합니다 !!!,Positive
71,"선물 받은 맵고 짠 김치에 힘들어서 안맵고 시원한 종가집 김치 주문함.. 오랜만에 먹으니 안맵고 시원하고 안짠 종가집 김치 좋군요. 약간 단 것이 좀 단점이었지만 선물 받음 맵고 짠 강한 김치 다음에 먹으니 단 것 마져도 반갑군요. 또 이런 가벼운 김치 먹다보면 다시 강한 김치가 땡길 수도 있겠지만, 지금은 이 김치이군요. 배송이 매우 빨라서 좋습니다.",Positive
72,아까 한 시 즈음에 물품 받고 개봉해서 김치통에 넣는데 빨리 나가 봐야 해서 먹어 보진 못 했으나 냄새좋더군요~ 김치랑 라면이 없으면 불안한 저로선 김치냉장고에 김치담아서 넣어 놓는데 너무 햄볶았습니다. 종가집 김치는 예전에 마트서 산 걸 먹어 보고 나서 정말 맛있던 기억때문에 요번에 다시 구매하게 됐습니다. 잘 먹겠습니다 수고하십시오.,Positive
73,김치 냉장고에 제일 큰 김치통 하나에 잘 맞네요.종가집 김치를 이렇게 저렴하게 구입할 수 있다니...작은 양 사 먹은 전라도 김치랑 비슷해 보이고 맛도 똑같을 것 같아요.우리 딸아이가 전라도 김치 정말 좋아하더라구요. 쿠폰 사용하여 저렴하게 구입할 수 있었습니다. 한 통 채워 놓으니 김장한 것 처럼 든든하네요.계속 구입하게 될 것 같아요.,Positive
74,"종가집 김치는 모든종류의 김치가 모두 맛있어요. 10년 넘게 먹어왔는데, 저희 입에는 최고예요.오늘받은 배추김치도 어김없이 정말 맛있네요. 이른 저녁 수육 준비해서 종가집 배추김치에 가족들이 얼마나 맛있게 먹었는지 몰라요. 항상 주문당일 담근 생김치로, 다음날 받게 보내주셔서, 감사하고 , 내일도 맛있게 먹을거예요",Positive
75,"김치가 정말 맛있네요. 다른 회사 제품도 먹어 봤는데 입에 잘 안맞았어요. 음식의 특성상 먹어보지 않으면 내입에 맞는지도 알 수 없고, 그동안 마트 등에서 조금씩 사먹던 종가집 김치가 낫다 싶어 구매했는데 역시나 입맛에 잘 맞네요. 재료도 모두 국산이고 배송도 빠르고. 잘 먹겠습니다. 가격도 착하고 감사해요.",Positive
76,하루만에 배송 되었구요사진엔 없지만 김치를 배송전에 바로 담가주셔서 날짜 도착하는 하루전에 만들었다고 기입이 되어있구요저희집은 김치를 많이 먹지않아 한달에 한번정도씩 주문하는거 같아요 그리고 그때마다 11번가 할인쿠폰을 이용해서매달 가장 저렴하게 이용하게 되었네요국내산으로 만들어 믿음이 가지만 무엇보다 맛있어 주문하네요 ㅋㅋ많이 파세요~~^^,Negative
77,"항상 주문해서 먹고 있습니다. 이번에도 잘 받았습니다. 저희집은 날김치를 좋아해서 조금이라도 익어가는 중에 받으면 실망스러운데방금 담은 김치가 와서 좋네요.그런데 겨울이라 그런가요? 내부에 아이스팩은없네요. 겨울에도 들어있는 김치회사들이 많은데,종가집 ㅜ ㅜ 실망스럽습니다. 다음에는 아이스팩이 들어있는 걸 보기를 기대합니다.",Positive
78,"기본 10자 이상 작성시 100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가 회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요.국물이 좀 적어요ㅠ 다 좋아요",Negative
79,배송도 빠르고 포장상태도 좋앗어요 유통기한은 어떤지 잘 모르겠네요 아직 맛을 못봐서 사진보면 아시겠지만 김치국물이라고 해야하나 너무없네요 시간이 지나면 생길려나... 다른사이트에서 시켜먹다 여기서 첨으로 시켜먹는데요 다같은 종가집이니 맛차이는 없겠죠? 그게 젤 걱정임... 앞전꺼 쪼매 남아가 ... 낼이라도 쪼매 맛을 보고 다시 글 남길께요,Positive
80,구매하고나서 갑자기 가격이 많이 올라버렸네용 저번에는 큰배추로 2포기반개 왔는데 이번엔 조금 작은배추로 4포기 왔어요 그리고 저번보다 양념이 적당히 와서 더 좋네요 저번에는 양념이 너무 많이와서 김치양이 더 적은거 같았거든요.. 김치맛은 생맛 많이 나는건 여전하네요 냉장고에서도 한참 두고 익혀야 맛있어져요,Positive
81,이번 구매한 제품은 좀 이상하네요보통 구매하면 2~3일후 배송이 시작되는데 (바로 생산된 제품으로) 이번엔 구매하자마자 발송이 되어 다음날 바로 받았습니다.바로 담근 김치가 아니고 조금 숙성이 되어 있고 평상시보다 많이 절여져서 인지 배추 자체가 짜네요....아마도 생산해서 저장해놓은걸 보내 준 것 같습니다.이번 김치는 너무 실망이네요,Positive
82,후기 읽어보고 고민하다 사봤어요. 결론부터 말하면 괜찮아요. 양념은 좀 묽고 허였지만 밑에 깔린 국물 끼얹었더니 것도 모자른 느낌아니구요. 속은 진짜 없다고 보시면되고 배추는 나름 아삭하고 짜지않아 좋았어요. 대신 줄기는 배추맛 나요. 전 종가집 마트에서 사먹었는데 가성비로 따지면 행복이온 나쁘지않습니다.,Negative
83,"요즘에 계속 종가집 김치만 주문해서 먹는데, 너무 맛있어요.전에 맛이 별로라 생각되서 다른 김치로 갈아탄 적도 있는데, 종가집 김치 생각나서 다시 한번 믿고 주문하게 ?거든요.그 이후로 계속 종가집 김치 주문해 먹는데, 양념도 국물도 제가 주문한 대로 넉넉히 넣어주시고 맛도 너무 맛있어요.앞으로도 이 김치 맛 변하지 말아주세요~",Positive
84,종가집 김치 워낙 유명해서 이 상품 주기적으로구매해 먹고 있어요. 올 여름 김치 품귀현상으로 한동안 구매 못해서 아쉬웠는데 이제 시중에 다 풀렸네요. 양념 너무 많지 않고 적당해서 일부러이 제품 구매해요. 예전 상품명은 ‘종가집 소백’이었던것 같은데 ‘종가집 행복이온’ 으로 제품명이바뀌었네요.,Positive
85,재구매해요 업체는 다른것 같은데 만드는곳은 횡성군으로 되어 있네요..근데 약간 싱겁다고 해야하나요..포기로는 3포. 반 정도인듯 하고요 사은으로 열무김치500g 같이 보내주셨네요 배송은 잘 온듯한데 스티롬박스가 조금 깨져서 왔어요 아이스팩은 다 녹았지만 다행이 찬기운은 남아있었고요 일단은...예전에 먹던거 보다는 좀 싱거웠어요,Positive
86,"아이스 박스도 없이, 아래 그림과 같이 배달되었습니다 (아이스 박스 없이 배달 오리라고는 생각 못했습니다. 이게 정상 포장인가요) 종이박스 포장만 개봉한 상태에서 촬영(종이박스는 부푼 상태로, 비닐봉투안에 있었습니다.) 종이박스 안에는 아이스팩이 3개 들어 있었습니다(아이스팩은 녹은 상태)",Negative
87,그동안은 종가집 전라도식 먹다가 이번엔 슴슴하게 먹고싶어서 주문했는데 배추가 너무 너무 커서 몇쪽 들지도않고 잎도 보다시피 너무 두꺼워 아예 간이 안되어 망했습니다.10키로 다 먹을때까지 엄청 짜증 날거같아요.종가집 직영이라해서 엄선된 배추와 양념재료일거라는 기대를 갖었는데 무척 실망입니다.참고하세요.,Negative
88,2주전 행복이온 종가집시켜서 너무싱거워서 버렸어요 진심으로 한폭이도 안먹고? 비린내날정도로싱거워요 제가 종가집김치10년이상 먹고살았는데 요즘 종가집김치왜그럴까요 ? 짜증이날정도네요 요번거역시 또싱겁고 고추가루도 덜들어가구 모가빠진느낌입니다 김치만드시는분 사업자분 드시면서 만드세요 이러다가 하락하시는건 금방이예요 ?,Negative
89,10kg짜리 2개샀는데 김치통가득 2통나오네요 올해는 김장안하고 계속쟁여놓을려고합니다 여름김치보다는 확실히 겨울에담은 김치가 맛있네요 먹을때마다 양념을 털어버리고 먹어서 아예 양념을 걷어내고 통에담았어요 ㅋㅋ껄죽한 양념단맛도 좀 없앨겸해서..양념이 음식물봉투 한가득이네요^^;; 단맛좀줄이고 무채양좀줄이면 진짜 맛있을것 같아요,Positive
90,"종가집 김치는 늘 먹던 거라 괜찮은데, 스티로폼 박스가 완전 다 깨져서 택배회사에서 온통 테이프로 칭칭 감은 채 배송되었네요! 그동안 수 년간 종가집김치 배송받으면서 이런 적이 처음이라 너무 당황스러운데, 일단 김치는 받자마자 바로 김치냉장고에 넣었지만, 포장이 엉망인 상품을 받아서 기분이 영 찝찝하네요",Positive
91,"종가집 포기김치는 아삭한 식감에 갓담은 젓갈의 김치맛과 어우러져 익기전이나 익으면서도 맛있어서 즐겨찾는 김치네요.^^~요즘 채소값과 김치값이 넘 비싸서 걱정인데, 정말 저렴한 행사가에 구매했네요.^^~앞으로도 저렴한 행사가 계속되길 바래봅니다.^^~잘 먹을게요.^^~",Positive
92,우리 가족의 필수품!! 종가집 배추김치!! 맛있고 가격도 착해서 정말 좋아요. 3월 26일에 주문해서 29일에 받았습니다. 3월 28에 제조해서 보내 주셨으니 배송도 엄청 빨랐네요. 주변에 김치 사 드시는 분들도 거의 다 종가집 김치 많이 드시더라구요. 혹시 망설이시는 분 꼭 드셔보라고 강추합니다.,Positive
93,종가짐 김치 시켜서 실패한적이 없어서 당황스럽네요. 상품평 쓰는 스타일 아닌데 너무 화가나서 올립니다김치가 허였다고 해야되나 그리고 배추도 잘 절여지지가않아서 살아 있어요.처음 김치 받을딴 살짝 그럴 수도 있어서 감안 했는데 몇주가 지난 지금 꺼냈는데도 윗쪽이 뻣뻣해요.그냥 담궈 먹을껄 금액 조금 더 싸서 시켰더니…,Negative
94,"기대안했는데,마트서산거보다가격이워낙싸니까맛도떨어지겠지했어요.그래도싸니까걍먹어야지하는생각으로주문했는데와이거진짜대반전!싸고맛도좋은게있을줄이야진짜마트꺼보다좋아요.배추가정말좋네요.양념도넉넉하고간도딱이에요.김치통넣으면서계속찢어먹었더니물을벌컥벌컥ㅎㅎ아이스팩도친환경이라굿!진짜재구매완전재구매!배추가너무좋아요!",Positive
95,계속해서 종가집포기김치를 주문해서 먹고 있어요.가성비가 좋은 김치입니다.역시 저희집 가족들의 입에 맞는 김치입니다.이번에는 김치를 담아 바로 배송이 되어 왓네요.아무튼 고맙습니다.대박나세요!계속해서 이쪽 배추가 맛있는 고산지 배추인 듯 맛이 좋습니다.그리고 짜지도 않고 정말 좋아요.,Positive
96,오전까지 계속 주문제작으로 뜨더니 오후되니 갑자기 배송티미널에 도착했다고 조회가 되네요 ㅋ낼주말이라 담주에 배송되나 그랬는데 생각보다 빨리와서 좋아요일단 종가집 김치는 생김치보다 익어야 김치가 시원하고 맛있어요 감칠맛도 있고 우린 양념이 많이 안묻는 김치가 좋은데 종가집김치가 제입맛에 맞는듯,Positive
