,text,label
144,마우스는 역시 로지텍 난 로지텍만 씀배송 빠르고 정품 벌크 말고 이거 사셈ㅎㅎ,1
145,너무 이쁘네요 게임하는 사람은 다아는 지원 마우스가격도 좋고 배송도 빠르네요,1
146,가성비 최고업무용으로도 게임용으로도 좋아요뒤로가기 버튼이 너무 좋습니다,1
147,급하게 필요해서 구매했는데 배송 상태 양호해서 좋아요화이트 오랜만에 써보니 만족합니다,1
148,역시 명성에 걸맞는 제품 이네요클릭감과 그립감이 최고 입니다,1
149,좋아요 정품  맞네요 강추입니다 게이밍 마우스중에서 가성비 젤로 좋아요,1
150,배송 빠르고 라일락색상 엄청 이쁘네요라일락  여기가 인터넷에서 제일 싸요 여기서 사세요 여러분,1
151,마우스감도도 괜찮고 키보드를 이용하지 않아도 뒤로가기를 할 수 있어 편리합니다,1
152,사무실에서 가볍게 쓰기 좋네요 그립감도 좋고화이트라 때 타는게 살짝 아쉽네요,1
153,이번달에만 마텟 만원넘게 이용했는데 짭을 파는지 정품을 파는지 관심도 없고 일정말 잘하십니다,0
154,가격대비 퀄리티  마감 모두 만족스럽습니다 추천합니다 ,1
155,퍼플 사고 싶었는데  재고 없어서 블랙으로 시켰어요 부드럽게 움직이고 클릭감도 좋네요,1
156,아들한테 로지텍 마우스 사줬는데 그립감이 참 좋다고 하네요,1
157,기존에 로지텍 을 쓰다 다른 마우스에서 그런 착감이나  사용감이 나오지 않더라구요,0
158,배송 빠르고ㅠ좋아여가격 저렴하게 잘 샀어요성능도 좋고 족합니다,1
159,요즘 가 중국 짝퉁이 돌아다닌다해서 걱정했지만정상등록되서 정품 확인했습니다 좋은 재품 감사드려요,1
160,마우스 그립감도 좋고 모양도 예쁘고 색상도 맘이 들어요,1
161,박스가 찌그러져서 찢어져서 왔던데 새상품이 맞는지도 모르겠어요마우스 작동은 잘 되네요,0
162,역시 국민 마우스 클릭압이 낮은 편이고 전체적으로 만족해요,1
163,빠른배송과 저렴한 가격이 너무나 맘에 들어요정품포장으로 아주 기분 좋습니다,1
164,마우스에 불필요한 불빛과 열이 전해져서 전기료나  날 더우면 몸이 더 덥게 생겼네요 ㅡㅡ,0
165,게이밍 마우스중에 가성비 최강이라고 해서 구매해봅니다잘 사용할께요,1
166,배송 잘받았습니다 아직 사용전이지만 검증된 마우스니 믿고 구매하였습니다 번창하시길 바랍니다,1
167,빅스쿠폰으로 저렴하게 잘샀어요 마우스키도 부드럽게 잘눌리고 만족합니다,1
168,중국산 가품이 많다고 뉴스에 나오는걸 남편이 보고는 품번조회해보고 정품이라고 좋아해요잘 사용하겠습니다,1
169,기존에 흰색 마우스였는데 잘 안돼서 같은걸로 구매했어요부드럽고 클릭도 잘돼요,1
170,세대 사용중인대  저렴해서 구매합니다파란색이 코발트색 비슷하며 손때가 잘묻을것같습니다,1
171,좋습니다 무소음 마우스 쓰다가 이걸 쓰니 크게 들려서 그렇지 보통 정도 됩니다,1
172,추석 명절이라 늦을줄 알았는대 일만에 배송이 오네요 포장도 꼼꼼하고 다음에 또 구매할생각있습니다,1
173,아이들이 윈한제품 직접 검색하고 구매만 도와줬네요 요즘은 초  중딩들 알아서 척척 입니다 ㅎㅎ,1
174,로지텍 마우스는 역시 가성비 최고네요 너무 마음에 듭니다,1
175,항상쓰는거라서 그립감도 좋고 괜찮습니다 가격면에서도 만족합니다,1
176,마우스 감도가 너무 만족스럽습니다왜 로지텍인지 알 것 같네요,1
177,배송은 완벽 성능은 클릭소리가 매우 커서 만족도는 그냥 그렇네요,0
178,배송 문제가 좀 있었는지 좀 늦었지만 제품 자체는 좋아요 좋은 가격에 잘 산 것 같아요,1
179,빠른 배송 감사합니다로지텍 드라이버에 잘 작동하고 정품인증도 잘 되네요잘 쓰겠습니다,1
180,일단 로지텍 박스 정품이구요 그렇기때문에 로지텍 프로그램에서 인식 잘 됩니다,1
181,하루만에 받았네요첨에느기존에 쓰던거 보다 빨라서 이상했는데프로그램깔고나니 다 조정되네요굿이에욤,1
182,흰색 마우스는 처음인데 색깔이나 마감 좋네요 가성비 좋습니다,1
183,마우스 그지같아요사용하다가보면 간혈적으로 마우스 포인터가 떨려요되게 거슬림,0
184,성능좋고 불빛도 멋있는데 검정을 선택한다는것이 색상을 잘못 선택해서 아쉽네요,0
185,색도 이쁘고 클릭감도 좋네요 많이 찾는 제품은 이유가 있는듯 추천,1
186,나쁘지 않아요 잘 쓰고 있습니다그래도 무선은 익숙해서 다음에는 무선사려구요,1
187,로지텍정품 유선게이밍 광마우스  세대 벌크만족입니다,1
188,수년전부터 로지텍 마우스만 사용했습니다한정판에 정품이라 만족합니다,1
189,가성비 좋은 게이밍마우스  와는 미묘한  패턴 차이 정도,0
190,로지텍꺼에서 제일 싸고 제일 괜찮은 제품나중에 돈모아서 단계 확 올리기전까지 쓰려구요,1
191,좋아요감도야 뭐 말할 것도 없고요칼라별로 다 장만할 예정입니다이제 라일락 가즈아,1
192,역시 로지텍은 굿 요즘 짝퉁 이슈가 있는 것 같은데 정품이니 걱정말고 구입하시면 됩니다,1
193,아들  선물로 구매했네요  블랙주문 한다는게 잘못 주문해서 블루로 했는데 블루도  이뿌네요,1
194,현재 만족하며 쓰고 있어요마우스 커서 속도조절도 간편하게 할수 있어서 좋네요,1
195,같은제품이 개월만에 바보가 됐는데살까말까 하다가 키보드랑 깔마춤을 위해 재구매 ㅡㅡ,0
196,색상 완전 맘에 드네요제 책상이나 컴퓨터와 어울리진 않지만 이뻐서 만족합니다,1
197,그런 상품 구매 하지마세요 허브 등록 불가임  하지만 여기서 판매하는 정품은 아주 잘 등록됨,0
198,믿고쓰는 정품파는곳꼭 구매전에 확인하세요여기는 정품입니다가품이 판치는 곳에서 정품파는 이곳,1
199,벌크형으로 사봤다가 박스형태로 샀는데 다른건 없네요 마우스 사용감도 편하고 좋습니다,1
200,쓰던 마우스가 고장나 주문했어요무난한 것 같아요 작동 잘 되길 바라며,1
201,냥이들 덕분에 새로 마련했어요ㅠㅠ 전선을 다씹어먹었네요그래도 겜할땐 이마우스가 좋은가봐요,1
202,로지택 쓰다가 이걸 쓰려니 너무 느리고 불편하네요왜그런지 이유를 모르겠네요,0
203,로지텍 지 허브에도 잘 인식됩니다 원래 검은색 쓰다가 흰색으로 바꿔봤는데 괜찮네요,1
204,흠 확인안하고산 제 잘못이긴한데 유선인줄 몰랐 ㅎㅎ그것빼고는 좋네요 잘 쓰겠습니다,0
205,마우스 너무 이뻐요정품박스에 뽁뽁이 둘러서 안전한 배송감사합니다,1
206,무선 마우스 감이 떨어져서 구매했는데정말 좋습니다만족합니다,1
207,주문한지 하루만에 도착했네요아이가 좋아합니다 깔끔한 음질에 편한한 착용감이 돋보이네요,1
208,라일락이 너무 일찍 품절되었어요ㅠㅠ 지시장 행사해서 벌크 제품보다 싸게샀습니다기분좋아요,1
209,무선을 사용하고 있었는데 요즘 오락가락 하더라구요 유선이 좋은거 같아요,1
210,터치감이  부드럽고  라이트 기능이 맘에 들어요라이트 끄는 기능은 없나요,1
211,게임은 안해서 잘 모르겠고 엑셀 파포 등사무 업무용으로는 이게 최고인듯합니다,1
212, 더블클릭증상와서 이걸로 교체합니다를 직구로 사서 가 안되네요 ,0
213,중 아들이 여름방학때 게임에 집중하기 위해 구매합니다 ㅋㅋ 아들이 만족 합니다,1
214,유선이라 의아했는데도 예쁘고 반응속도도 좋네요잘 구매한것 같네요,1
215,굿 말이 필요 없음 근ㄷㅣ 하나 흠은  홈플매장에서 더싸게팜 박스포장 ㅠㅠ,1
216,배송 잘됐습니다 로지텍 첫구맨데 역시 로지텍이네용 이쁘고 편하네요ㅎㅅㅎ,1
217,선물하려고 샀기에 아직 사용전 이지만 로지텍이라 믿고 구매했습니다많이 파세요,1
218,로지텍 이름 값하는 마우스에요  사용에 불편감 없습니다,1
219,이 가격대에 이정도 퀄리티라니 갓성비 인정 갓지텍,1
220,친구가 부탁해서 구매해준 제품로지텍은 마우스는 항상 후회없이 사용했음,1
221,무선마우스 고장으로 구매했는데 검정색 깔끔하고 반응 속도도 맘에 듭니다,1
222,잘 받았습니다 가성비가 좋은 제품입니다 잘 사용하겠습니다 감사합니다,1
223,아들이 쓰는데 디자인도 좋고 속도조절기능이 좋아합니다전체적으로 맘에 듭니다,1
224,부드럽게 동작하여 좋은 데 케이블 길이가 긴 것이 사용하는 데약간 불편함,1
225,가성비좋게쓸수있고 그렇게비싸지도않아서 좋은듯요 가성비짱,1
226,무선 제품만 쓰다가 오랜만에 산건데 세대 와서 코팅이 좋아진 느낌이네요,1
227,대 만 족  글자를 채워야 한다니 대 만 족 배송 빠름 상태 좋음 기분 좋음,1
228,항상 쓰던건데 이번엔 화이트 주문했어요무지개색으로 불빛 들어오는거 넘 이쁩니다,1
229,아직 사용전이지만 로지텍이니깐 믿고 삽니다 오히려 비싼것이 잘 고정나는것 같음,1
230,사용한지 년이 넘은 것 같은데 고장도 안다고 좋아요저렴하게 잘 구입했어요,1
231,안전하고 빠르게 배송되었습니다원래 쓰던 마우스라 믿고 구매하였어요,1
232,배송 빠르고 제품 아주 만족스럽습니다 고장 안나고 오래 갔으면 좋겠네요,1
233,좋아요 하지만 그래도 전자제품인데 뽁뽁이도 없이 박스 안에 딸랑 들어와잇네요,0
234,빠르게 도착했고 마우스가 감도 라던지 클릭감이 좋네요,1
235,배송도 빠르고 착한 가격에 라일락 색산까지 아주 만족합니다,1
236,다른 사이트에서 만원 언저리에 판매되는 짝퉁 사기 당하지 말고 이곳에서 주문합시다,0
237,음 일단 생각보다 불빛 영롱하니 예쁘구요클릭 편안하게 잘되네요,1
238,기본 마우스의 정석 도 나오고 가격도 착해서 좋아요,1
239,배송 하루만에 왔고 고장없이 정품박스 다 포장되서 왔습니다 잘 쓰겠습니다,1
240,가성비 좋은 마우스 쓰려면 무조건 로지텍 ,1
241,깔끔하고빠르고 정확하게받았어요제품도 손상없이잘와서 기분좋아습니다굿,1
242,마우스 고장나서 구매 했어요 완전 마음에 들어요 배송도 빠르고 좋아요,1
243,잘 받았습니다 벌크제품에 짭퉁도 섞여있는걸로 아는데 이 제품은 정품입니다,1
244,왼쪽버튼 오른쪽버튼 압력차가 있는거 같은데,0
245,성능과 디자인 모두 기대와 비슷해서 만족스럽습니다,1
246,좋아요 아이가 무척 좋아합니다 편하고 좋내요 많이 파셔요 색상도 참 이쁘내요,1
247,디자인도 깔끔하고 이쁘며 사용감이 편하고 좋아요배송도 빠르네요,1
248,가격대비 싸고 웹서핑 게임 등으로 대처하기 좋아요배송도 빨라요,1
249, 라일락 색상 잘 구매했어요 상품 배송 모두 만족합니다,1
250,로지텍 정품입니다 빠른게 잘 받았습니다  인식도 잘 됩니다,1
251,포장 꼼꼼허게 해서 보내주셨어요 잘 받았습니다근데 정품 스티커는 없네요,1
252,손크기 정도인데 잘 맞습니다 디자인도 깔끔해서 좋아요,1
253,로지텍 마우스는 항상 강추입니다언제나 잘 쓰고 있습니다,1
254,설정변경해서 속도를 조절했더니 사용감 괜찮아요 색깔도 예쁘내료,1
255,생각보다 가벼워요 쓰다가 고장나서 이거 샀더니 감도가 가볍습니다,1
256,정품등록 잘 되고홈페이지 문제때문에 좀 걸리긴 했는데 잘 작동됩니다,1
257,가성비 좋습니다 기존에 쓰던것이 오래되어서 다시 하나 구매했습니다,1
258,만약을 위해 박스 제품으로 샀는데 제품 배송 모두 만족합니다,1
259,가볍고 잘눌리고 반응 좋고 가격도 싸고 이만한게 있을까요,1
260,유선이기는 하지만 정말 좋은 마우스 입니다잘 사용하겠습니다,1
261,아주아주 좋습니다 굿입니다 작동도 아주 잘되고 만족하게 잘 사용중,1
262,움직임에 따라 색깔도 예쁘고 반응속도 빠릅니다 배송 물론 빨랐구요,1
263,마우스 반응좋고 가격대비 사용하기 좋습니다감사합니다,1
264,무난무난한 최고의 마우스 인 거 같아요 깔끔합니다,1
265,가격만족 배송만족 제품만족 감사합니다,1
266,어머님 댁에 놔드렸는데 너무 좋아하십니다영화보는것 같다고 좋다고 하십니다,1
267,정품 맞습니다  로지텍   프래그램으로 설정 잘 됩니다,1
268,교환받은 상품은 양쪽 클릭압 균등하게 양품으로 잘 받았습니다,1
269,이번에 저렴한 가격으로 좋은 제품을 구입하게 되었습니다,1
270,영롱하니 이쁘당 병행사서 후회한 뒤론 무조건 정품만 사야된다는걸 알았음,1
271,시시각각  변하는 조명까지 예쁘고 클릭이 잘 되어서 편하네요,1
272,상품은 어제나 만족하고 있었으나 새로운 색상구입해서 마음 듭니다,1
273,좋은 가격에 잘 구입했습니다 배송빠르고 판매자분도 친절하십니다,1
274,가성비로 워낙유명한마우스라 빅스때세일해서잘산거같아요,1
275,정품 로지텍 마우스 성능 확실하네요 좋습니다,1
276,우리 작은놈이 자기 용돈을 모아서 살 정도로  좋은 성능입니다,1
277,가격대비 만족합다 피시방 국민 마우스 ㅎ,1
278,배송빠르네요언제나 쓰는 마우스라 품질은 예상했던 그대로,1
279,전에사용하던게고장이나서급하게구매한건데사용하는데불편은없는듯하네요,1
280,아들 사줬는데 아들이 좋아해요 게이밍 마우스라 더 그런가봐요,1
281,배송도 빠르고 작동도 잘되네요 생각보다 이쁘고 깔끔합니다 ,1
282,가격대비 만족되는 그립감 좋아요,1
283,저렴하게 국민 마우스 잘 사용하겠습니다 감사합니다,1
284,잘 받았어요 마우스 가볍고 좋네요 정품도 맞아서  걱정없구요,1
285,반응도 빠르고 색상도 이쁘고 줄도 길어서 좋네요아주 좋아요 좋아요,1
286,사무실서 쓰려고두개구매햇네요더블클릭증상 안나타나길  ㅋ 물건좋습니다,1
287,로지텍코리아  세대  정품박스 블랙,1
288,로지텍은 믿고 씁니다 무난하니 폭도 넓어서 잘쓰고 있어요,1
289,쓰던 로지텍이 더블클러치 자주되서 샀는데역시좋네요 정품이 최곱니다,1
290,배송도 빠르고 제품성능도 좋습니다 게임컴에는 그만이네요,1
291,조금 돈 더내고 다른거 사셔도되고 가성비로서는 베스트입니다,1
292,가격도 저렴하고 색상도 이쁘고 아주 맘에듭니다,1
293,화이트 넘 예쁜데여때타려나 ㅎㅎㄹ 무지개빛으로 빛나고 완전 이뻐여,1
294,배송 아주빠르고 좋아요 마우스도 적당하니 좋습니다,1
295,배송도 빠르고 색상도 맘에 들어요성능도 좋아요,1
296,가성비 좋아요감도 조절도 자유롭게 되네요,1
297,너무 좋습니다 한 년 넘게 쓴 마우스를 이제 바꾸네요,1
298,전날 오후에 주문했는데 오늘 바로 왔고 포장도 꼼꼼해요 감사합니다,1
299,괜찮은 가격에 성능 좋은 마우스,1
300,지인 추천으로 주문했는데 배송도 빨랐고 제품도 만족 합니다,1
301,기존에 쓰는 제품이라 행사가격에 괜찮게 주고 구매했네요,1
302,배송이 빠르네요 도 정상작동하고 만족합니다,1
303,색상이 쨍하니 이뻐요할인받아 착한가격에 잘산듯맘에들어요,1
304,원래 쓰던게  더 무게감이있어 그런지 가볍게 느껴지네요 ㅠㅠ,0
305,좋은제품 저렴하게 잘 구입했습니다 많이 파시고 사업번창하세요,1
306,빠른 배송 및 사용 만족감도 좋네요역시 명불허전 로지텍 입니다,1
307,더블클릭 이슈 때문에 새로 샀는데 과연 얼마나갈지일단 상태 좋아요,1
308,생각보다 이쁘고 괜찮네요하나 더 구매해놓을까 하다가 참습니다 ㅋ,1
309,가격 금액에대비하여 좋아요 추천 햡니다,1
310,전에도 같은제품 구매했었는데 망가져서 재구매했습니다 만족해요,1
311,아무 마우스 쓰다가 바꾸니 좋네요조금 무겁기는 하네요,1
312,성능좋고 여분으로 하나 더 구입했습니다 빨간색보라색초록색,1
313,휠소음 심합니드아하필 불량이라니 정품이라 위안삼음,0
314,싼가격에 잘 산것 같아요 마우스 감도 좋아요,1
315,배송 빠르고 정품박스  년 모두 만족스러워요,1
316,로지텍 게이밍 마우스  정말 좋습니다,1
317,완전좋아요 개 째구매 한개는 노트북 한개는 테스크탑 ㅎㅎ,1
318,상품 잘받았습니다조카 컴퓨터 선물하면서 사준 마우스,1
319,다른 송장번호가 입력되어서 좀 놀라긴했는데 정상적으로 잘 왔네요,1
320,라일락 유선 로지텍 마우스 색상은 이뻐요,1
321,박스 정품을 벌크보다 저렴하게 잘 샀네요감사합니다,1
322,세대 사용중 더블클릭으로 인한 교체블루 구매 약간 촌스러운 색,0
323,배송만족 상품도 매우 만족합니다 아들도 좋아해요,1
324,손에 잡히는 느낌이 좋아요탁 탁 소리도 경쾌해요 ㅋㅋ,1
325,좋아요 ㅎㅎ 역시 로지텍 가성비 좋습니다,1
326,상품 배송 빠르네요 상품 자체도 매우 만족스럽습니다,1
327,배송도 빠르고 색상도 너무 맘에 드네요 이뻐요 많이 파세요,1
328,에휴 제품은 괜찮아요 로지텍이 문제네요 ㅠㅠ 버그있내요,0
329,사무실서 쓰려고 구입햇어요 라일락없어서 아쉬웟지만 물건은 좋습니다,1
330,역쉬 부드럽고 정밀합니다 포장이 심플해도 문제는 없네요,1
331,배송 빠르고 마우스 잘 됩니다 강추드립니다,1
332,정품은 맞지만 박스의 시리얼과 일치하지 않는건 좀 찜찜합니다,0
333,마우스가 고장나서 급하게 샀는데 아주 잘 쓰고 있습니다,1
334,마우스는 이것만 써요 좋아요 몇개씩 쟁여놓고 씀 ,1
335,배송도빠르고 제품도 추천받고 구매했어요 정품이 맞으면 좋겠어요,1
336,배송이빠르군요  몇년 쓰다보니까 새로 구입하였습니다 좋아요,1
337,선길고 감도 괜찮네요 정품이라 가능하고 만족합니다,1
338,기존거 고장나서 똑같은거 구입합니다쓰던게 역시 제일 좋더라구요,1
339,마우스 세일해서 가격도 착하고  좋아요,1
340,무선마우스가 잘안되서 엄청 답답했는데 빠른배송 감사합니다,1
341,배송빠름 적극추천합니다좋아요좋아요강추합니다,1
342,디자인도 이쁘고 성능도 만족합니다,1
343,년보증 정품 맞구요배송 빠르고 가격도 착하고,1
344,잘 쓰고 있습니다 저렴한 가격에 잘 샀어요,1
345,라일락 색이 이쁘네요 로지텍코리아 정품 배송됩니다,1
346,배송 좋습니다 무난하게 쓰기 좋은 마우스입니다,1
347,부드러운 움직임 다음에는 무선으로다가 업해야겠다,1
348,배송도 빠르고 가존에 사용하던 제품이네여제발 뽑기운이 좋길,1
349,매우잘 사용하고 잇습니다 이전에 사용햇던제품인데 편하고 좋아요,1
350,나쁘지 않지만 가끔 오른쪽 클릭이 씹힌다네요,0
351,항상 믿고쓸수있는 로지텍마우스 품질도 마음에 듭니다,1
352,로직텍마우스 잘 사용 할께요  좋은 제품 좋은 제품,1
353,정품 맞고 성능도 기대이상입니다 맘에 들어요,1
354,정상등록되고 정상인식 되는 정품이네요  배송빨라요,1
355,쿠팡에 있다던 가짜때문에 걱정했는데 정상적으로 정품 받았습니다,1
356,기본 이상은 합니다 괜히 국민마우스가 아님,0
357,항상 쓰던제품배송 빠르고 좋은 가격에 구매했어요,1
358,정품이고 배송도 빠르고 마우스 마음에 듭니다 ㅎㅎ,1
359,쓰던 마우스가 고장나서 구입했어요 싸고 좋습니다,1
360,만족합니다 원하던 색상이라 아주 마음에 듭니다,1
361,다른 곳엔 화이트밖에 없어서 블랙 찾아서 구매했습니다,1
362,배송 빠르고 마우스 감 아주 좋습니드강추,1
363,큰애가잘활용하고있습니다게임용 ㅋㅋㅋ좋아라합니다감사합니다,1
364,대체로 게임하는데 반응속도가 좋아서 만족합니다,1
365,로지텍 처음 사용해 보는데 만족하고 있습니다,1
366,부드럽고 손에 감기는맛이있네요  게임할때 매우 편리하네요,1
367,가격도 저렴하고 성능또한 굿,1
368,속도감 좋고 그립감도 괜찮아요,1
369,빠르게 배송 잘 받았습니다잘 사용하겠습니다좋은거 같아요,1
370,배송도 빠르고 마우스도 깔끔하게 와서 좋네요,1
371,속도 빠르고 그립감 좋고 굿입니다ㅡ,1
372,배송 빠르고 정품 깔끔하게 포장되어 왔네요잘 쓸게요,1
373,헥커를쓰다가 바꿨는데 편하고 좋네요 배송도 생각보다 빨랐어요,1
374,를 입맛대로 개까지 등록해서 조절할수있어 아주좋다,1
375,오래갔으면 좋겠네요 요즘 마우스들 왜 이런지,1
376,세대 세대 전부사용중인데 특별한 고장없이 잘쓰고있어요,1
377,아주 잘 받아서 잘스고있습니다 배송도 나뿌지 않게 왔어요,1
378,빠른 배송에 감사하며 늘 애용하고 있습니다 건강하세요 ,1
379,언제나 믿고 사는 로지텍 적어도 망하는 경우는 없다,1
380,배송 빠르고요 마우스 성능 좋아요,1
381,좋은 상품 사용하게 되어 기쁘고요 감사해요 강추합니다,1
382,잘쓰고 있습니다 부드럽고 편하고 빠르고 좋습니다 잘쓸게요,1
383,빠른 배송 저렴한 가격 감사합니다,1
384,감사합니다 잘쓰겠습니다 아들이 엄청 좋아 합니다정품 입니다,1
385,피시방에서 느끼는 기분을 집에서도 느껴요 너무 좋아용 ㅠㅠ,1
386,배송빠르고 좋아요정품 로지텍 마우스,1
387,역시 마우스는 로지텍잘사고  질쓰고있어요,1
388,로지텍 제품은 믿고 구매합니다두번째 구매 합니다,1
389,좋아요가격도 성능도 좋아요,1
390,아들을 위한 선물 이벤트 입니다예쁘네요오래쓰면 좋겠어요,1
391,믿고 쓰는 로지텍 마우스 가성비도 좋아요,1
392,정품 기모찌그립감 지림조명 쌉간지,0
393,게임에 적합한 마우스고 정말 맘에 들어해요,1
394,배송 엄청 빠르고  저렴하게 잘 구매했습니다,1
395,색도 예쁘고 한정판이라서 더욱 만족스럽습니다,1
396,병행 쓰다 몇달만에 고장 나서 정품 다시 구입ㅠㅠ,0
397,가성비로 쓰기 좋아요 빠른배송 감사합니다,1
398,사용하던 로지텍마우스에 변화를 주고자 새로구입했네요,1
399,가성비 좋은 제품 배송도 빨라 좋았습니다,1
400,아주좋아요 세대  정품이네요 감사합니다,1
401,아직 사용은 안했지만 포장도 좋고 배송도 빠르네요,1
402,보라색 이쁘네용 한번 써보고 싶었던 제품이라 샀어요,1
403,가볍고 반응 좋고 내부  컬러도 이니다,1
404,배송도 빠르고 그립감이 좋네요,1
405,만 세개째 쓰고있는데라일락 색감 죽입니다ㅋㅋ,1
406,아이들 넘 좋아으하고 박스에 포장잘되어서 왔어요,1
407,좀 작은 느낌이 있어요 중학생 아이는 딱 좋다고 하네요,1
408,그립감 좋고 잘 작동합니다,1
409,색도 좋고쿠폰덕에 가격도 좋고배송 빠르고,1
410,두번째 구매입니다가격 좋고 감도 좋습니다,1
411,사무실에서 써보니 좋아서 집에서 쓰려고 추가 구입했네요,1
412,사용하기 편하고 부드러워서 너무 좋습니다잘쓰겠습니다,1
413,고장도 안나는  을 년쓰다 이번에 바뀌 봤어요,1
414,그립감도 좋고 잘 작동합니다,1
415,잘됩니다 가격도 저렴하고 많이파세요,1
416,사이트 들어가서  감도조절이랑 램프조절하니 신세계,1
417,배송도 빠른편이구요 정품을 싸게 산것 같아요 감사합니다,1
418,기대하던대로 성능 좋고 상태 좋습니다,1
419,그립감이 좋아요 괜찮습니다,1
420,저렴한 가격빠른배송 만족,1
421,맘에 드는 제품 잘 쓰고 있어요 재주문도 하고 싶어요,1
422,마우스 쓰다가 신제품으로 넘어왔네요잘쓸께요,1
423,아이가 쓰려고 급하게 쓰려고 구매했는데 좋다고 하네요,1
424,아이가 기존에 사용하던 제품이 고장나 신형으로 구매함,1
425,부드럽게 잘됩니다무게도 적당하네요,1
426,제품 만족합니다 배송 빠르게 잘 받았습니다,1
427,앞으로도 많은 행사와 착한가격 부탁드려요,1
428,좋은가격에 가성비 굿입니다,1
429,저렴한 가격으로 잘 구매하였습니다,1
430,손이 큰 편인데 그립감 좋아요,1
431,무난하고 나쁘진 않아요 잘산것같네요 좋아요,1
432,빠른배송과 적절한가격이 마음에 듭니다,1
433,저렴한 가격에 만족,1
435,사용했던 제품 조카 선물로 사줬는데 아주 좋아합니다,1
436,신속정확 품질 우수 강추합니다,1
437,로지텍  마우스 좋아요,1
438,정말이지 적극추천합니다 사장님 번창하시고 대박나세요,1
439,색상도 예쁘고 클릭도 잘 됩니다,1
440,빠른배송에 가격도 만족스럽네요,1
441,사용 전이지만 믿고쓰는 정품이라 더 믿습니다,1
442,부드럽고 가볍네요 아담해서 여성이 쓰기 좋고,1
443,그립감이 좋고 사용이 편해요,1
444,라일락색도 사두고 싶었는데 싸게 잘사둔것같네요,1
445,저렴하게 잘 샀습니다 색이 생각보다 진하네요,1
446,클릭소리가 좀 크지만 좋네요,1
447,원래사용하던거라 좋아요 배송도 빠르고 추천해요,1
448,벌크 아니고 정품 박스 포장 제품 입니다,0
449,사용감은 좋은데 가격대가 부담된네요,0
450,착한가격 최고최고 좋아요,1
451,배송 빠름 빅스에 이것저것 샀는데 제일 빠르게옴,1
452,좋은 가격에 좋은 물건 잘받앗습니다,1
453,예전 마우스 보다 훨씬 좋네요,1
454,로지텍이 좋죠 정품박스라 더 믿을만해요,1
455,가성비 좋은 마우스입니다,1
456,손이 작은 사람에게는 살짝 버거운 감이 있네요,0
457,쓰기에 적당한 마우스 입니다,1
458,만족합니다,1
459,로지텍 마우스만 쓰게 되네요,1
460,배송도 빠르고 제품도 만족합니다 굿굿,1
461,배송 빠르고 안전하게 포장되어 왔습니다,1
462,아이 사주었는데 아주 만족해 합니다,1
463,너무 좋아서 여분으로 하나 더 삼매우 강추,1
464,가성비 제품으로 너무 너무 좋아요,1
465,역시 로지텍 보급이지만 만족합니다,1
466,작고 가벼워서 좋네요 그리고 불빛도 예쁘네요,1
467,행사라 구매성능 좋아요아이가 좋아해요,1
468,적당히 쓰기 좋은 마우스라고 생각되네요,1
469,마우스 좋네요 감도가 좋아요,1
470,마우스  마우스  빠른배송,1
471,좋은 제품 저렴하게 구매했어요 고마워요,1
472,아들이 너무 좋아하네요 오래 사용하면 좋겟습니다,1
473,절 되네여 고질병만 아니어도 오래쓸탠데 ㅠㅠ,1
474,배송도빠르고디자인이고급스럽네요,1
475,배송 빠르고 삼품 아주 만족스럽습니다,1
476,배송빠르고 색깔이 변하는 가 예쁘네요,1
477,로지텍 마우스 잘 받았습니다,1
478,클릭도 잘되고 만족합니다,1
479,남자는 역시 라일락입니다 인싸템 가즈아,1
480,써보니 좋아요  무선 쓰다가 바꿨어요,1
481,급하게 필요해서 구매했는데 빠르게 배송되었네요,1
482,색상에 짱 맘에 들어요좋은 제품이길 빌며,1
483,배송 정말 빠르고 제품도 만족합니다,1
484,배송 빠르고 물건 정확하게 왔습니다 감사합니다,1
485,워런티년정품등록사용잘됨 만족해요,1
486,배송빠르고 써보니 역시나 입니다 좋아요,1
487,상품이  좋네요  가격도  괜찬아요,1
488,클릭감이 가벼워서 부담없습니다,1
489,가격대비 넘 조으네요아들이 조아해요,1
490,아들이 사달래서 샀는데 잘 사용하네요번창하세요,1
491,깜찍하네요  오래썼으면 좋겠어요,1
492,첫구매 후 만족스러워서 재구매합니다,1
493,배송도 빠르고 디자인도 깔끔하네요,1
494,배송이 좀 며칠 걸렸네요 하지만 물건은 좋네요,1
495,빠르고 좋네요아직까지는 만족합니다,1
496,아들이 원해서 구매했어요잘 사용하고 있어요,1
497,아들이  좋다해서 구입 했습니다 잘쓰겠습니다,1
498,이쁘네요 좋고 다음에 또 고장나면 주문할게요,1
499,배송도 빠르고 마우스도 잘 되네요,1
500,역시 정품이라 좋네요 만족합니다,1
501,아들 마우스로 구매했음 괜찮네요,1
502,배송도 빠르고 제품도 좋습니다 추천 합니다,1
503,걍 보통 쓸만한 마우스입니다,0
504,배송도 빠르고 성능이좋아요,1
505,후기가 너무 늦었네요 아들 완전맘에들어합니다,1
506,동생이 누나 선물로 사준건데 좋아하네요,1
507,아담하고 튼튼해보이고 가 예쁘네요,1
508,정품맞네요 새로 리뉴얼된 가 이쁩니다,1
509,좋습니다 항상 로지텍만 사용합니다,1
510,마우스 설정도 잘 되고좋습니다,1
